enrollee_id,city_development_index,education_level,experience,company_size,last_new_job,training_hours,no_company_info,gender_Male,gender_Other,gender_Unknown,relevent_experience_No relevent experience,enrolled_university_Part time course,enrolled_university_no_enrollment,enrolled_university_unknown,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,major_discipline_Unknown,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Unknown,probability,risk,expected_value,recommended_action,top_reasons
1767,0.939,3,21,0,2,41,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5259535,Medium,6389.0,Invite to advanced training / career coaching,City development level = 0.939 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk); Years of experience = 21 (lowers risk)
21424,0.624,3,6,6,1,68,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.84043425,High,11107.0,Career coaching session + project opportunities,City development level = 0.624 (INCREASES risk); relevent_experience_No relevent experience = True (INCREASES risk); Company size = 6 (lowers risk)
20766,0.555,0,3,3,2,5,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0.5508565,Medium,6763.0,Invite to advanced training / career coaching,City development level = 0.555 (INCREASES risk); Training hours completed = 5 (lowers risk); Education level = 0 (lowers risk)
13401,0.802,3,6,6,1,141,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.19541742,Low,1431.0,Monitor quarterly (no action needed),City development level = 0.802 (lowers risk); Training hours completed = 141 (INCREASES risk); Company size = 6 (lowers risk)
7692,0.55,4,21,0,5,128,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.62688893,High,7903.0,Personal outreach + mentorship (likely between jobs),City development level = 0.55 (INCREASES risk); Company size = 0 (INCREASES risk); Time since last job change = 5 (lowers risk)
24041,0.624,4,7,6,5,17,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.70244193,High,9037.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Company size = 6 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
7990,0.89,3,9,4,5,19,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.33865726,Low,3580.0,Monitor quarterly (no action needed),City development level = 0.89 (lowers risk); Training hours completed = 19 (INCREASES risk); Company size = 4 (lowers risk)
5752,0.91,3,7,4,1,8,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.11386097,Low,208.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Time since last job change = 1 (lowers risk)
14245,0.92,3,19,5,1,198,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.26366585,Low,2455.0,Monitor quarterly (no action needed),Training hours completed = 198 (lowers risk); City development level = 0.92 (lowers risk); Years of experience = 19 (INCREASES risk)
22484,0.698,3,21,2,4,204,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.06177039,Low,-573.0,Monitor quarterly (no action needed),Years of experience = 21 (lowers risk); Training hours completed = 204 (lowers risk); Company size = 2 (lowers risk)
1902,0.767,3,6,5,1,155,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.31340414,Low,3201.0,Monitor quarterly (no action needed),Company size = 5 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Not enrolled in a university program = False (INCREASES risk)
14257,0.624,3,13,2,1,21,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.91722614,High,12258.0,Career coaching session + project opportunities,City development level = 0.624 (INCREASES risk); Employer: NGO = True (INCREASES risk); relevent_experience_No relevent experience = True (INCREASES risk)
7517,0.92,2,4,0,1,45,1,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5264467,Medium,6397.0,Invite to advanced training / career coaching,Education level = 2 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk)
1836,0.624,0,1,0,1,26,1,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.9155731,High,12234.0,Personal outreach + mentorship (likely between jobs),City development level = 0.624 (INCREASES risk); Years of experience = 1 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk)
8830,0.92,3,21,6,1,30,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.257453,Low,2362.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Training hours completed = 30 (INCREASES risk)
12686,0.913,3,12,2,1,58,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.15434404,Low,815.0,Monitor quarterly (no action needed),City development level = 0.913 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Training hours completed = 58 (INCREASES risk)
16056,0.7390000000000001,3,8,2,1,119,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.34521207,Low,3678.0,Monitor quarterly (no action needed),Years of experience = 8 (lowers risk); Company size = 2 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
19595,0.897,4,9,2,1,96,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.034603074,Low,-981.0,Monitor quarterly (no action needed),City development level = 0.897 (lowers risk); Employer: Funded startup = True (lowers risk); Company size = 2 (lowers risk)
26155,0.92,3,17,6,1,20,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.2755528,Low,2633.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 6 (lowers risk)
14989,0.899,4,16,0,5,92,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.2706366,Low,2560.0,Monitor quarterly (no action needed),City development level = 0.899 (lowers risk); Years of experience = 16 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk)
7652,0.624,3,10,0,0,28,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.82941914,High,10941.0,Personal outreach + mentorship (likely between jobs),City development level = 0.624 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk); Education level = 3 (INCREASES risk)
26222,0.92,3,4,1,1,149,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.064096645,Low,-539.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); Company size = 1 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
33105,0.743,2,12,4,1,26,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0.08561731,Low,-216.0,Monitor quarterly (no action needed),City development level = 0.743 (lowers risk); Company size = 4 (lowers risk); Years of experience = 12 (lowers risk)
13238,0.92,3,21,0,2,19,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.90102524,High,12015.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); Training hours completed = 19 (INCREASES risk)
33031,0.926,2,5,0,1,61,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.21762843,Low,1764.0,Monitor quarterly (no action needed),City development level = 0.926 (lowers risk); Education level = 2 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk)
20166,0.92,3,7,3,5,54,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.08349075,Low,-248.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); Training hours completed = 54 (lowers risk); Company size = 3 (lowers risk)
5866,0.91,0,6,0,1,22,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.42502475,Medium,4875.0,Invite to advanced training / career coaching,Education level = 0 (lowers risk); City development level = 0.91 (lowers risk); Company size = 0 (INCREASES risk)
15043,0.92,3,21,2,1,8,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.093717076,Low,-94.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 2 (lowers risk)
351,0.84,3,19,2,5,94,0,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.04975036,Low,-754.0,Monitor quarterly (no action needed),City development level = 0.84 (lowers risk); Years of experience = 19 (lowers risk); Major: Other = True (lowers risk)
18392,0.5579999999999999,3,0,0,2,304,1,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.13706216,Low,556.0,Monitor quarterly (no action needed),Training hours completed = 304 (lowers risk); Company size = 0 (lowers risk); Major: STEM = False (lowers risk)
10741,0.624,3,2,3,1,84,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7670231,High,10005.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Company size = 3 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
7435,0.92,3,21,8,5,54,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.128849,Low,433.0,Monitor quarterly (no action needed),Training hours completed = 54 (lowers risk); City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
27867,0.939,3,21,4,5,66,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.12106266,Low,316.0,Monitor quarterly (no action needed),City development level = 0.939 (lowers risk); Years of experience = 21 (lowers risk); Time since last job change = 5 (INCREASES risk)
30509,0.92,3,8,4,1,128,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0.016807303,Low,-1248.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 4 (lowers risk)
26912,0.92,3,3,0,0,138,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.9524416,High,12787.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Years of experience = 3 (INCREASES risk); Company size = 0 (INCREASES risk)
8912,0.92,3,7,3,4,73,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.19217287,Low,1383.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 3 (lowers risk)
2169,0.855,4,4,2,1,39,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.12378774,Low,357.0,Monitor quarterly (no action needed),City development level = 0.855 (lowers risk); Company size = 2 (lowers risk); Education level = 4 (lowers risk)
